Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model,Unnamed: 11,Unnamed: 12,Unnamed: 13
12302414,21Q1User 304,70201,1,15/03/2021,07:51,15/03/2021,13:27,21.9,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12302405,21Q1User 380,81027,1,15/03/2021,07:50,15/03/2021,17:48,4.04,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12302356,21Q1User 380,81027,1,15/03/2021,07:47,15/03/2021,07:48,0.08,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12301729,21Q1User 1139,70202,1,15/03/2021,07:04,15/03/2021,17:12,10.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12285672,21Q1User 473,70222,2,14/03/2021,10:40,17/03/2021,15:36,39.32,Wellington Place ,APT 7kW Dual Outlet,,,
12285057,21Q1User 416,70202,1,14/03/2021,10:00,14/03/2021,13:01,11.98,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12283262,21Q1User 520,70200,2,14/03/2021,07:51,15/03/2021,13:29,22.84,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12283180,21Q1User 380,81027,2,14/03/2021,07:45,14/03/2021,17:22,10.3,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273456,21Q1User 618,70202,2,13/03/2021,18:19,15/03/2021,08:08,6.08,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273416,21Q1User 623,70203,1,13/03/2021,18:17,15/03/2021,08:07,14.19,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273313,21Q1User 621,70201,2,13/03/2021,18:09,15/03/2021,08:15,10.09,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273297,21Q1User 149,70203,2,13/03/2021,18:08,15/03/2021,08:08,6.98,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273260,21Q1User 620,70204,1,13/03/2021,18:06,15/03/2021,08:08,12.62,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273224,21Q1User 613,70204,2,13/03/2021,18:03,15/03/2021,08:12,19.89,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12268691,21Q1User 473,70222,2,13/03/2021,13:06,14/03/2021,10:25,5.25,Wellington Place ,APT 7kW Dual Outlet,,,
12263646,21Q1User 520,70202,1,13/03/2021,07:38,13/03/2021,17:44,22.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12256172,21Q1User 613,81027,1,12/03/2021,21:07,13/03/2021,08:11,22.51,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12256156,21Q1User 621,70203,2,12/03/2021,21:06,13/03/2021,08:02,16.57,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12255195,21Q1User 1174,70201,2,12/03/2021,19:53,13/03/2021,08:20,47.65,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12253659,21Q1User 623,70200,2,12/03/2021,18:02,13/03/2021,18:11,15.3,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12253565,21Q1User 620,81028,1,12/03/2021,17:56,13/03/2021,08:01,6.74,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12252376,21Q1User 613,70204,1,12/03/2021,16:39,12/03/2021,17:53,8.18,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12252399,21Q1User 149,70202,2,12/03/2021,16:35,13/03/2021,08:02,8.65,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12249227,21Q1User 618,70203,1,12/03/2021,13:25,13/03/2021,08:03,13.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12244584,21Q1User 388,70201,2,12/03/2021,08:33,12/03/2021,17:53,30.7,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12236169,21Q1User 613,81027,1,11/03/2021,21:05,12/03/2021,08:23,29.35,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12235366,21Q1User 623,70200,2,11/03/2021,20:03,12/03/2021,17:57,11.61,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12234683,21Q1User 149,70201,1,11/03/2021,19:13,12/03/2021,08:02,10.31,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12234627,21Q1User 621,81028,1,11/03/2021,19:09,12/03/2021,08:02,12.9,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12234564,21Q1User 618,70203,1,11/03/2021,19:05,12/03/2021,08:01,9.58,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12234515,21Q1User 620,81028,2,11/03/2021,19:02,12/03/2021,08:02,9.81,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12233341,21Q1User 149,70202,2,11/03/2021,17:39,12/03/2021,13:26,9.41,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12228649,21Q1User 612,70204,2,11/03/2021,12:39,13/03/2021,18:00,2.31,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12227888,21Q1User 624,70203,2,11/03/2021,11:49,12/03/2021,18:03,5.86,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12225660,21Q1User 324,70201,1,11/03/2021,09:23,11/03/2021,18:14,33.2,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12224806,21Q1User 304,70203,1,11/03/2021,08:30,11/03/2021,17:03,51.55,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12224512,21Q1User 1144,81028,2,11/03/2021,08:11,11/03/2021,15:52,57.63,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12224408,21Q1User 1141,70200,2,11/03/2021,08:05,11/03/2021,16:58,59.08,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12224056,21Q1User 1123,70204,1,11/03/2021,07:44,11/03/2021,16:35,42.94,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12224024,21Q1User 520,81027,2,11/03/2021,07:42,11/03/2021,16:47,24.15,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12223528,21Q1User 1139,70201,2,11/03/2021,07:07,11/03/2021,17:08,11.78,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12216395,21Q1User 613,70203,2,10/03/2021,20:59,11/03/2021,08:01,22.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12216373,21Q1User 618,70201,1,10/03/2021,20:57,11/03/2021,08:05,18.15,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12214332,21Q1User 149,81028,1,10/03/2021,18:26,11/03/2021,14:25,0.31,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12214282,21Q1User 149,70203,1,10/03/2021,18:22,11/03/2021,08:09,7.96,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12212896,21Q1User 623,70200,2,10/03/2021,16:43,11/03/2021,07:58,13.18,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12212856,21Q1User 621,81027,1,10/03/2021,16:39,11/03/2021,07:53,13.03,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12210067,21Q1User 612,70204,2,10/03/2021,13:28,11/03/2021,08:12,12.72,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12208435,21Q1User 473,70222,2,10/03/2021,11:34,13/03/2021,10:34,7.77,Wellington Place ,APT 7kW Dual Outlet,,,
12205400,21Q1User 1174,70201,1,10/03/2021,08:07,10/03/2021,17:53,37.16,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12204701,21Q1User 1139,70203,2,10/03/2021,07:15,10/03/2021,17:04,9.61,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12198749,21Q1User 621,70203,1,09/03/2021,21:09,10/03/2021,08:24,10.41,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12198748,21Q1User 613,70204,2,09/03/2021,21:09,10/03/2021,08:13,10.37,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12197568,21Q1User 1175,70201,2,09/03/2021,19:19,10/03/2021,09:07,34.53,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12196940,21Q1User 623,70204,1,09/03/2021,18:27,10/03/2021,08:07,7.14,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12196862,21Q1User 624,70202,1,09/03/2021,18:20,11/03/2021,08:03,14.01,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12196565,21Q1User 612,70200,2,09/03/2021,17:55,10/03/2021,08:21,13.97,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12195728,21Q1User 618,81027,2,09/03/2021,16:51,10/03/2021,08:45,7.34,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12195690,21Q1User 613,70201,1,09/03/2021,16:48,09/03/2021,17:53,4.03,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12195618,21Q1User 621,70201,2,09/03/2021,16:43,09/03/2021,17:54,4.45,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12192194,21Q1User 149,81028,1,09/03/2021,12:34,09/03/2021,18:16,8.05,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12189323,21Q1User 1141,70201,2,09/03/2021,08:58,09/03/2021,14:31,20.72,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12187852,21Q1User 1139,70203,2,09/03/2021,07:10,09/03/2021,16:58,10.25,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12182053,21Q1User 621,70204,1,08/03/2021,21:18,09/03/2021,08:16,12.39,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12181176,21Q1User 613,70202,1,08/03/2021,20:00,09/03/2021,08:01,2.89,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12179856,21Q1User 618,70201,1,08/03/2021,18:06,09/03/2021,07:59,7.55,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12179794,21Q1User 623,81027,2,08/03/2021,18:02,09/03/2021,08:10,8.86,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12179121,21Q1User 612,70200,2,08/03/2021,17:09,09/03/2021,08:02,9.87,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12176302,21Q1User 520,81027,1,08/03/2021,13:35,09/03/2021,00:09,22.01,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12173484,21Q1User 1141,70203,1,08/03/2021,10:05,08/03/2021,12:37,18.82,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12171063,21Q1User 1139,70201,2,08/03/2021,07:06,08/03/2021,16:52,11.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12147112,21Q1User 621,81027,1,06/03/2021,18:17,08/03/2021,08:14,14.42,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12146628,21Q1User 612,70204,2,06/03/2021,17:37,08/03/2021,08:01,9.04,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12146106,21Q1User 623,70203,1,06/03/2021,16:54,08/03/2021,08:07,5.27,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12145904,21Q1User 620,70202,2,06/03/2021,16:39,11/03/2021,08:00,7.92,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
