Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
1316073,User 636,70206,1,29/09/2015,07:51,29/09/2015,17:00,14.63,Elland Road Park and Ride,APT 7kW Dual Outlet
1316266,User 628,70206,2,29/09/2015,08:50,29/09/2015,16:55,6.8,Elland Road Park and Ride,APT 7kW Dual Outlet
1316686,User 44,70203,2,29/09/2015,11:36,29/09/2015,15:38,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1319385,User 84,70207,1,30/09/2015,07:15,30/09/2015,15:51,11.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1319391,User 636,70206,1,30/09/2015,07:16,30/09/2015,17:41,13.28,Elland Road Park and Ride,APT 7kW Dual Outlet
1319392,User 106,70200,2,30/09/2015,07:18,30/09/2015,07:22,0.08,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1319402,User 106,70200,2,30/09/2015,07:22,30/09/2015,18:04,6.74,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1319639,User 628,70206,2,30/09/2015,08:49,30/09/2015,10:22,5.16,Elland Road Park and Ride,APT 7kW Dual Outlet
1319781,User 629,70208,1,30/09/2015,09:07,30/09/2015,10:22,4.12,Elland Road Park and Ride,APT 7kW Dual Outlet
1320041,User 628,70206,2,30/09/2015,11:14,30/09/2015,11:14,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1320129,User 478,70204,1,30/09/2015,11:57,30/09/2015,14:52,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1322644,User 636,70206,1,01/10/2015,07:17,01/10/2015,16:57,13.13,Elland Road Park and Ride,APT 7kW Dual Outlet
1322648,User 106,70201,1,01/10/2015,07:19,01/10/2015,14:54,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1324286,User 44,70200,1,01/10/2015,17:12,01/10/2015,19:10,5.29,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1326012,User 628,70206,2,02/10/2015,08:41,02/10/2015,17:05,11.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1329083,User 84,70203,2,03/10/2015,10:57,03/10/2015,13:27,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1329337,User 625,70202,1,03/10/2015,12:51,03/10/2015,16:13,5.23,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1332639,User 636,70206,1,05/10/2015,07:02,05/10/2015,17:04,12.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1332661,User 84,70207,1,05/10/2015,07:14,05/10/2015,15:51,14.35,Elland Road Park and Ride,APT 7kW Dual Outlet
1332834,User 628,70206,2,05/10/2015,08:46,05/10/2015,16:58,3.02,Elland Road Park and Ride,APT 7kW Dual Outlet
1332897,User 38,70208,1,05/10/2015,09:10,05/10/2015,16:25,18.57,Elland Road Park and Ride,APT 7kW Dual Outlet
1335036,User 636,70206,1,06/10/2015,07:20,06/10/2015,17:26,11.28,Elland Road Park and Ride,APT 7kW Dual Outlet
1335140,User 44,70202,2,06/10/2015,08:15,06/10/2015,10:32,6.56,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1335305,User 38,70207,1,06/10/2015,09:34,06/10/2015,16:46,15.99,Elland Road Park and Ride,APT 7kW Dual Outlet
1336807,User 84,70206,2,07/10/2015,07:14,07/10/2015,16:03,13.59,Elland Road Park and Ride,APT 7kW Dual Outlet
1336810,User 106,70203,1,07/10/2015,07:17,07/10/2015,17:39,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1336817,User 636,70206,1,07/10/2015,07:22,07/10/2015,17:25,11.45,Elland Road Park and Ride,APT 7kW Dual Outlet
1337203,User 55,70207,1,07/10/2015,12:03,07/10/2015,16:20,5.66,Elland Road Park and Ride,APT 7kW Dual Outlet
1338355,User 636,70206,1,08/10/2015,07:12,08/10/2015,17:38,12.46,Elland Road Park and Ride,APT 7kW Dual Outlet
1338362,User 106,70203,1,08/10/2015,07:17,08/10/2015,18:13,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1338514,User 628,70206,2,08/10/2015,08:48,08/10/2015,17:12,7.75,Elland Road Park and Ride,APT 7kW Dual Outlet
1339425,User 51,70202,2,08/10/2015,16:13,08/10/2015,18:22,6.86,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1339990,User 84,70207,1,09/10/2015,07:13,09/10/2015,15:49,14.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1341601,User 56,70206,1,10/10/2015,10:54,10/10/2015,10:56,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341605,User 56,70206,2,10/10/2015,10:58,10/10/2015,10:58,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341607,User 56,70206,1,10/10/2015,10:59,10/10/2015,11:01,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341609,User 56,70207,1,10/10/2015,11:01,10/10/2015,11:04,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341615,User 56,70207,1,10/10/2015,11:05,10/10/2015,11:30,3.1,Elland Road Park and Ride,APT 7kW Dual Outlet
1343333,User 106,70200,2,12/10/2015,07:13,12/10/2015,15:38,6.04,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1343356,User 636,70206,1,12/10/2015,07:37,12/10/2015,17:04,13.98,Elland Road Park and Ride,APT 7kW Dual Outlet
1344804,User 636,70206,1,13/10/2015,08:00,13/10/2015,16:49,12.72,Elland Road Park and Ride,APT 7kW Dual Outlet
1344884,User 602,70207,1,13/10/2015,08:59,13/10/2015,16:11,11.26,Elland Road Park and Ride,APT 7kW Dual Outlet
1346233,User 106,70202,1,14/10/2015,07:11,14/10/2015,20:11,6.17,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1346235,User 84,70207,1,14/10/2015,07:14,14/10/2015,16:03,12.18,Elland Road Park and Ride,APT 7kW Dual Outlet
1346390,User 628,70207,2,14/10/2015,09:05,14/10/2015,16:15,8.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1346614,User 38,70206,1,14/10/2015,11:49,14/10/2015,13:38,6.76,Elland Road Park and Ride,APT 7kW Dual Outlet
1347762,User 636,70206,1,15/10/2015,07:13,15/10/2015,17:36,13.03,Elland Road Park and Ride,APT 7kW Dual Outlet
1347881,User 628,70207,1,15/10/2015,08:52,15/10/2015,18:21,6.58,Elland Road Park and Ride,APT 7kW Dual Outlet
1347950,User 38,70208,1,15/10/2015,09:53,15/10/2015,16:46,18.8,Elland Road Park and Ride,APT 7kW Dual Outlet
1350479,User 84,70207,1,16/10/2015,07:15,16/10/2015,15:51,13.73,Elland Road Park and Ride,APT 7kW Dual Outlet
1350739,User 38,70206,1,16/10/2015,10:01,16/10/2015,15:32,19.91,Elland Road Park and Ride,APT 7kW Dual Outlet
1351812,User 70,70207,1,16/10/2015,18:00,16/10/2015,19:32,5.97,Elland Road Park and Ride,APT 7kW Dual Outlet
1355595,User 84,70207,1,19/10/2015,07:14,19/10/2015,15:51,13.18,Elland Road Park and Ride,APT 7kW Dual Outlet
1355632,User 636,70206,1,19/10/2015,07:44,19/10/2015,17:23,12.9,Elland Road Park and Ride,APT 7kW Dual Outlet
1357847,User 636,70206,1,20/10/2015,06:54,20/10/2015,17:32,13.36,Elland Road Park and Ride,APT 7kW Dual Outlet
1358018,User 628,70207,1,20/10/2015,08:45,20/10/2015,16:13,-47.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1360364,User 636,70206,1,21/10/2015,07:14,21/10/2015,17:05,12.37,Elland Road Park and Ride,APT 7kW Dual Outlet
1360366,User 84,70207,1,21/10/2015,07:15,21/10/2015,16:09,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1362109,User 636,70206,1,22/10/2015,07:00,22/10/2015,16:14,0.67,Elland Road Park and Ride,APT 7kW Dual Outlet
1362281,User 628,70207,1,22/10/2015,08:53,22/10/2015,17:00,11.39,Elland Road Park and Ride,APT 7kW Dual Outlet
