Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
10377000,User 620,70200,2,08/09/2020,16:30,09/09/2020,19:31,6.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10377381,User 1129,70201,2,08/09/2020,18:14,08/09/2020,19:48,5.63,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10377437,User 618,70203,2,08/09/2020,18:37,09/09/2020,08:11,6.36,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10377440,User 149,70202,2,08/09/2020,18:39,09/09/2020,19:29,2.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10377450,User 612,51468,2,08/09/2020,18:41,09/09/2020,07:59,7.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10377459,User 624,70204,2,08/09/2020,18:45,09/09/2020,06:33,5.03,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10377857,User 621,70201,2,08/09/2020,22:04,09/09/2020,08:11,12.36,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10377859,User 615,70200,1,08/09/2020,22:05,09/09/2020,09:02,30.84,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10378047,User 406,70204,2,09/09/2020,06:37,09/09/2020,15:12,11.88,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10378200,User 380,70204,1,09/09/2020,07:41,09/09/2020,17:50,10.02,Woodhouse Lane Car Park,APT 7kW Dual Outlet
